"","results.x$means$x","afinidad_all","serie$folio"
"44368",-0.817559038145513,"ppd","ts_cep47"
"44369",-0.875059351033057,"prsd","ts_cep47"
"44370",0.203715048844538,"ps","ts_cep47"
"44371",-0.102800572573465,"ppd","ts_cep47"
"44372",-1.06448381374274,"pc","ts_cep47"
"44373",-1.47757911045164,"pdc","ts_cep47"
"44374",-0.045397864564475,"ps","ts_cep47"
"44375",-0.703106342145073,"none","ts_cep47"
"44376",0.186597851354423,"ppd","ts_cep47"
"44377",-0.0131363750044182,"ppd","ts_cep47"
"44378",-0.443717758313661,"none","ts_cep47"
"44379",-0.399160588203295,"none","ts_cep47"
"44380",-0.113275886121304,"pc","ts_cep47"
"44381",-0.399753014569036,"pdc","ts_cep47"
"44382",-0.390308570357398,"pdc","ts_cep47"
"44383",-0.0849097095868866,"ppd","ts_cep47"
"44384",0.466034643531993,"ps","ts_cep47"
"44385",0.198186179559645,"none","ts_cep47"
"44386",-0.651470897719714,"none","ts_cep47"
"44387",-0.774780047510674,"pdc","ts_cep47"
"44388",0.684031021441565,"none","ts_cep47"
"44389",-0.981033802399117,"none","ts_cep47"
"44390",-0.0917162626912069,"ps","ts_cep47"
"44391",0.652436500067419,"none","ts_cep47"
"44392",0.620938603780418,"ppd","ts_cep47"
"44393",-0.755646115793943,"pc","ts_cep47"
"44394",-0.752830382885317,"none","ts_cep47"
"44395",0.463071036473307,"none","ts_cep47"
"44396",-0.946804291142676,"pdc","ts_cep47"
"44397",0.531328930870653,"pdc","ts_cep47"
"44398",0.492285077283744,"pdc","ts_cep47"
"44399",-0.827365481076021,"none","ts_cep47"
"44400",1.04816260780433,"pdc","ts_cep47"
"44401",-0.830499218449321,"none","ts_cep47"
"44402",0.0423160880529351,"ps","ts_cep47"
"44403",0.0546210343306726,"none","ts_cep47"
"44404",0.197004414323744,"ppd","ts_cep47"
"44405",-1.33683377126743,"pc","ts_cep47"
"44406",-0.289274034570472,"none","ts_cep47"
"44407",-1.34351524041544,"none","ts_cep47"
"44408",-0.58018601769915,"rn","ts_cep47"
"44409",0.08704164301203,"pc","ts_cep47"
"44410",0.381766183283798,"ppd","ts_cep47"
"44411",-0.0828692079203982,"ppd","ts_cep47"
"44412",-0.206067841557375,"pdc","ts_cep47"
"44413",-0.649748189429668,"none","ts_cep47"
"44414",0.605015481130998,"pdc","ts_cep47"
"44415",-2.30324590962174,"none","ts_cep47"
"44416",-0.95966589692578,"pdc","ts_cep47"
"44417",-0.0282579506927239,"none","ts_cep47"
"44418",0.0573052712026484,"ps","ts_cep47"
"44419",-1.36197727978388,"none","ts_cep47"
"44420",-0.89305928542448,"pc","ts_cep47"
"44421",1.03943306276678,"none","ts_cep47"
"44422",-1.63419354069675,"none","ts_cep47"
"44423",-0.199909945337501,"pdc","ts_cep47"
"44424",0.655426962349146,"none","ts_cep47"
"44425",0.463899577675031,"pdc","ts_cep47"
"44426",-0.621365151690202,"ps","ts_cep47"
"44427",0.0414861422101179,"none","ts_cep47"
"44428",0.29184932820883,"ppd","ts_cep47"
"44429",0.0937551840711688,"pdc","ts_cep47"
"44430",-0.932004687276706,"none","ts_cep47"
"44431",0.0319156663444251,"none","ts_cep47"
"44432",-0.541120965335102,"ppd","ts_cep47"
"44433",-0.048972906197749,"ppd","ts_cep47"
"44434",1.26895411792681,"ppd","ts_cep47"
"44435",-0.0800669777278555,"ps","ts_cep47"
"44436",-0.883629070033178,"none","ts_cep47"
"44437",0.56890657690859,"pdc","ts_cep47"
"44438",0.432646863669021,"pdc","ts_cep47"
"44439",-0.128691201046238,"none","ts_cep47"
"44440",0.512220488121387,"none","ts_cep47"
"44441",-0.411300229052895,"ps","ts_cep47"
"44442",0.0211329831182926,"ppd","ts_cep47"
"44443",0.518379080636456,"ps","ts_cep47"
"44444",-0.0917264644820571,"pdc","ts_cep47"
"44445",0.0941390854806832,"ppd","ts_cep47"
"44446",-0.80249290767289,"pdc","ts_cep47"
"44447",-0.76366805759864,"pdc","ts_cep47"
"44448",-0.641926455770329,"ppd","ts_cep47"
"44449",-0.423326635665752,"none","ts_cep47"
"44450",0.399128224834414,"pdc","ts_cep47"
"44451",-0.291227060997673,"pdc","ts_cep47"
"44452",-0.440611755166161,"ppd","ts_cep47"
"44453",-0.0864745795005114,"none","ts_cep47"
"44454",0.0420448471963703,"ppd","ts_cep47"
"44455",0.0240415606163336,"none","ts_cep47"
"44456",-0.566915336859016,"none","ts_cep47"
"44457",0.035432684075187,"none","ts_cep47"
"44458",0.227361406742338,"ps","ts_cep47"
"44459",0.827669802369786,"none","ts_cep47"
"44460",-0.319085860201061,"pc","ts_cep47"
"44461",-1.53386799765832,"pc","ts_cep47"
"44462",-1.09561221580287,"none","ts_cep47"
"44463",-0.992241466063406,"ppd","ts_cep47"
"44464",-0.186292930557536,"ppd","ts_cep47"
"44465",-0.610718937502956,"none","ts_cep47"
"44466",0.340481320439994,"none","ts_cep47"
"44467",-0.405484302760464,"ppd","ts_cep47"
"44468",-0.440264065046922,"ppd","ts_cep47"
"44469",-0.3379886061821,"pdc","ts_cep47"
"44470",0.491099156036242,"ppd","ts_cep47"
"44471",0.0983418706636099,"none","ts_cep47"
"44472",0.340061290547796,"none","ts_cep47"
"44473",0.16256334561105,"none","ts_cep47"
"44474",-0.135293252118623,"pdc","ts_cep47"
"44475",0.634629963671501,"none","ts_cep47"
"44476",0.600837068119715,"none","ts_cep47"
"44477",0.584706015089316,"none","ts_cep47"
"44478",-0.471816772429526,"none","ts_cep47"
"44479",0.00845351527806955,"pdc","ts_cep47"
"44480",-0.42785159550014,"ppd","ts_cep47"
"44481",-0.501367863938863,"none","ts_cep47"
"44482",0.644818677479066,"ppd","ts_cep47"
"44483",0.414122476756659,"none","ts_cep47"
"44484",-0.110489434068233,"pdc","ts_cep47"
"44485",-0.695493235944724,"pdc","ts_cep47"
"44486",0.062237660478616,"ppd","ts_cep47"
"44487",0.414388412859719,"ps","ts_cep47"
"44488",-0.424767434700871,"pdc","ts_cep47"
"44489",0.0181070370840315,"ps","ts_cep47"
"44490",-0.621251863182873,"udi","ts_cep47"
"44491",-0.264600265656913,"none","ts_cep47"
"44492",-0.384485175228005,"ppd","ts_cep47"
"44493",0.587729423097117,"ps","ts_cep47"
"44494",0.117956632739858,"none","ts_cep47"
"44495",-0.407102719386717,"none","ts_cep47"
"44496",-0.94061273895095,"none","ts_cep47"
"44497",0.661861849472724,"rn","ts_cep47"
"44498",-0.0765862686978938,"ppd","ts_cep47"
"44499",-0.584386500432604,"none","ts_cep47"
"44500",-0.699078736537782,"none","ts_cep47"
"44501",-0.389669253419776,"ps","ts_cep47"
"44502",-0.256091671903706,"pc","ts_cep47"
"44503",0.0249838890210039,"none","ts_cep47"
"44504",-0.827360489734429,"ps","ts_cep47"
"44505",-0.481192638266439,"ppd","ts_cep47"
"44506",0.110046484228899,"none","ts_cep47"
"44507",-0.625933058120519,"none","ts_cep47"
"44508",-0.0306073413191291,NA,"ts_cep47"
"44509",-0.216567396068023,"none","ts_cep47"
"44510",-0.518436131388441,"ppd","ts_cep47"
"44511",0.338993044436115,"none","ts_cep47"
"44512",0.0682755535671875,"prsd","ts_cep47"
"44513",-0.212600463811763,"none","ts_cep47"
"44514",0.21004836387856,"pdc","ts_cep47"
"44515",-0.428136048807464,"none","ts_cep47"
"44516",0.123335095745349,"none","ts_cep47"
"44517",-0.164646413925436,"rn","ts_cep47"
"44518",-0.574371037818799,"pc","ts_cep47"
"44519",-0.172827197016305,"ppd","ts_cep47"
"44520",-0.23231987664682,"ppd","ts_cep47"
"44521",0.382820131810231,"rn","ts_cep47"
"44522",0.333741174010324,"none","ts_cep47"
"44523",0.877495810069282,"pdc","ts_cep47"
"44524",0.58198193490537,"none","ts_cep47"
"44525",-0.18417179359963,"none","ts_cep47"
"44526",-0.628799247168133,"ps","ts_cep47"
"44527",-1.26391116692214,"pdc","ts_cep47"
"44528",-1.20651555334138,"pdc","ts_cep47"
"44529",0.600688969456737,"none","ts_cep47"
"44530",-0.392775840000002,"ps","ts_cep47"
"44531",-1.63850801735018,"ps","ts_cep47"
"44532",0.663158923622504,"none","ts_cep47"
"44533",0.824496022269852,"ppd","ts_cep47"
"44534",-0.038869900963015,"none","ts_cep47"
"44535",-1.55883171165236,"none","ts_cep47"
"44536",-0.499420898756187,"none","ts_cep47"
"44537",-0.454287663960659,"pdc","ts_cep47"
"44538",-0.314723389390439,"ps","ts_cep47"
"44539",0.176085919038575,"none","ts_cep47"
"44540",-0.666438609013748,"ps","ts_cep47"
"44541",0.673943590770672,"ps","ts_cep47"
"44542",-0.285309019367524,"pdc","ts_cep47"
"44543",-0.778939350496331,"none","ts_cep47"
"44544",-0.226782587517467,"pdc","ts_cep47"
"44545",0.541701854487877,"ppd","ts_cep47"
"44546",-0.438480209555233,"none","ts_cep47"
"44547",-0.207414183647635,"none","ts_cep47"
"44548",0.0833896171112054,"none","ts_cep47"
"44549",0.0815096876053039,"none","ts_cep47"
"44550",0.0822491505280762,"none","ts_cep47"
"44551",0.85468675644687,"pdc","ts_cep47"
"44552",0.00756844405005411,"ppd","ts_cep47"
"44553",-0.507303560526002,"none","ts_cep47"
"44554",-0.345672007873329,"none","ts_cep47"
"44555",0.426349779743126,"ppd","ts_cep47"
"44556",0.0292398071298309,"ps","ts_cep47"
"44557",-0.455829573942695,"rn","ts_cep47"
"44558",0.0841713070640544,"pc","ts_cep47"
"44559",-0.806587922543727,"none","ts_cep47"
"44560",0.58100809281582,"none","ts_cep47"
"44561",0.152423424148104,"none","ts_cep47"
"44562",0.582144060324291,"ppd","ts_cep47"
"44563",-0.17826536318026,"ps","ts_cep47"
"44564",0.517471393198073,"none","ts_cep47"
"44565",-0.392924834094897,"pdc","ts_cep47"
"44566",0.548841209670983,"none","ts_cep47"
"44567",0.00491722392577282,"none","ts_cep47"
"44568",-0.295917714500841,"ppd","ts_cep47"
"44569",0.561661922127278,"none","ts_cep47"
"44570",-0.721020937403061,"none","ts_cep47"
"44571",0.427551160146238,"pdc","ts_cep47"
"44572",-0.729459807817645,"pdc","ts_cep47"
"44573",-1.26827556098,"none","ts_cep47"
"44574",0.457382091608803,"ppd","ts_cep47"
"44575",-0.66190940155577,"none","ts_cep47"
"44576",0.404091733077337,"pdc","ts_cep47"
"44577",-0.569375832422522,"none","ts_cep47"
"44578",0.00978645184499535,"pdc","ts_cep47"
"44579",0.256795605362524,"ppd","ts_cep47"
"44580",-0.401318181005234,"ps","ts_cep47"
"44581",0.234556635998845,"prsd","ts_cep47"
"44582",-0.659593639945688,"none","ts_cep47"
"44583",0.033227334602547,"none","ts_cep47"
"44584",-1.66007891986799,"none","ts_cep47"
"44585",-0.402894024105693,"none","ts_cep47"
"44586",0.610396494760073,"none","ts_cep47"
"44587",-0.608181925997395,"ps","ts_cep47"
"44588",-0.552452690462828,"none","ts_cep47"
"44589",0.0759170976065189,"none","ts_cep47"
"44590",0.26360892415655,"pdc","ts_cep47"
"44591",0.678671292263714,"none","ts_cep47"
"44592",-0.981595391124094,"rn","ts_cep47"
"44593",-0.245139790828897,"ppd","ts_cep47"
"44594",0.477339586936863,"ps","ts_cep47"
"44595",0.29290433740937,"ps","ts_cep47"
"44596",0.6651579055356,"ppd","ts_cep47"
"44597",0.433138423460084,"ps","ts_cep47"
"44598",-0.244964551363525,"none","ts_cep47"
"44599",-1.50760280412549,"none","ts_cep47"
"44600",-0.121312215014177,"ps","ts_cep47"
"44601",0.488760345492939,"pdc","ts_cep47"
"44602",-0.413352761714583,"none","ts_cep47"
"44603",0.272829885511498,"ps","ts_cep47"
"44604",-0.594612875964927,"ps","ts_cep47"
"44605",-0.22635001167373,"none","ts_cep47"
"44606",-0.272292642134546,"none","ts_cep47"
"44607",-0.0337928491050742,"ppd","ts_cep47"
"44608",-0.300224067743026,"none","ts_cep47"
"44609",0.0770130313786779,"ppd","ts_cep47"
"44610",-0.00214865589932265,"none","ts_cep47"
"44611",0.412617328092738,"none","ts_cep47"
"44612",-0.0399507815524864,"none","ts_cep47"
"44613",-0.101863196158743,"pc","ts_cep47"
"44614",-0.0490794769315034,"pdc","ts_cep47"
"44615",-0.959337290245663,"ps","ts_cep47"
"44616",1.09279839979887,"ppd","ts_cep47"
"44617",-0.392891543074709,"none","ts_cep47"
"44618",-0.550366078970703,"pdc","ts_cep47"
"44619",0.28842585473073,"ppd","ts_cep47"
"44620",0.275127043843892,"ps","ts_cep47"
"44621",0.114712234939066,"none","ts_cep47"
"44622",1.06309804042013,"pdc","ts_cep47"
"44623",1.0391716590866,"prsd","ts_cep47"
"44624",0.730364618926465,"ps","ts_cep47"
"44625",-0.281157417186038,"ps","ts_cep47"
"44626",-0.683731243826282,"none","ts_cep47"
"44627",0.0810398046284653,"ppd","ts_cep47"
"44628",-0.448795915769193,"ppd","ts_cep47"
"44629",-0.03014891252335,"ps","ts_cep47"
"44630",-1.05384993802625,"ppd","ts_cep47"
"44631",0.871640729062739,"ppd","ts_cep47"
"44632",1.72036197024673,"pdc","ts_cep47"
"44633",0.285973600568737,"ppd","ts_cep47"
"44634",-0.504847762815298,"none","ts_cep47"
"44635",0.300657079817979,"ppd","ts_cep47"
"44636",0.779853807987971,"ps","ts_cep47"
"44637",0.0264434363242769,"pdc","ts_cep47"
"44638",0.782312945851105,"none","ts_cep47"
"44639",-0.23796906459249,"none","ts_cep47"
"44640",0.538688136769038,"none","ts_cep47"
"44641",0.792313502147284,"pdc","ts_cep47"
"44642",1.14789955761053,"rn","ts_cep47"
"44643",1.80589048468423,"ppd","ts_cep47"
"44644",0.335091927041394,"ppd","ts_cep47"
"44645",0.53880015686024,"rn","ts_cep47"
"44646",-0.599774152021383,"none","ts_cep47"
"44647",-0.415227815803213,"none","ts_cep47"
"44648",-0.0390914318339351,"pdc","ts_cep47"
"44649",0.124687242651571,"pdc","ts_cep47"
"44650",0.299650807885526,"pdc","ts_cep47"
"44651",-0.542915391638772,"none","ts_cep47"
"44652",-0.225759214113559,"pdc","ts_cep47"
"44653",0.00774523128386013,"none","ts_cep47"
"44654",0.124373679261273,"pdc","ts_cep47"
"44655",0.876702487816275,"none","ts_cep47"
"44656",0.154377391277881,"ppd","ts_cep47"
"44657",-0.176755968335302,"pdc","ts_cep47"
"44658",-0.503774777910514,"none","ts_cep47"
"44659",0.466706621645125,"udi","ts_cep47"
"44660",-0.791371316381885,"none","ts_cep47"
"44661",0.123168043244477,"none","ts_cep47"
"44662",-0.849905435139879,"none","ts_cep47"
"44663",0.241836811920914,"none","ts_cep47"
"44664",-1.19856753439201,"none","ts_cep47"
"44665",1.46574163899617,"ppd","ts_cep47"
"44666",0.592681273541833,"ppd","ts_cep47"
"44667",0.0309659330947657,"ps","ts_cep47"
"44668",-1.1626423266311,"pdc","ts_cep47"
"44669",-0.218699466988443,"none","ts_cep47"
"44670",-0.120347815143988,"none","ts_cep47"
"44671",-1.68767852997761,"none","ts_cep47"
"44672",-0.66816544011989,"pdc","ts_cep47"
"44673",-0.379980813335812,"none","ts_cep47"
"44674",-1.1632360740077,"none","ts_cep47"
"44675",0.0394905714463806,"pdc","ts_cep47"
"44676",-1.54576134763165,"pc","ts_cep47"
"44677",-0.561466799192679,"ppd","ts_cep47"
"44678",0.470681641836082,"none","ts_cep47"
"44679",1.1960736262861,"pdc","ts_cep47"
"44680",0.571421265826988,"none","ts_cep47"
"44681",-0.179428548484096,"ppd","ts_cep47"
"44682",-0.451412886590665,"none","ts_cep47"
"44683",0.969136863384291,"pdc","ts_cep47"
"44684",-1.23620618633326,"none","ts_cep47"
"44685",0.385472579331522,"pdc","ts_cep47"
"44686",0.202110752193776,"none","ts_cep47"
"44687",-0.522766450397978,"none","ts_cep47"
"44688",0.654775169570475,"prsd","ts_cep47"
"44689",0.228294211577782,"none","ts_cep47"
"44690",0.296257100352461,"none","ts_cep47"
"44691",0.340481320439994,"none","ts_cep47"
"44692",0.338597172737184,"ps","ts_cep47"
"44693",-0.060367465707145,"ps","ts_cep47"
"44694",0.252668662074682,"pdc","ts_cep47"
"44695",-0.538520914093658,"none","ts_cep47"
"44696",-0.528080715327681,"ppd","ts_cep47"
"44697",-0.45090971405283,"none","ts_cep47"
"44698",0.628305465964574,"ppd","ts_cep47"
"44699",-0.976541857031055,"none","ts_cep47"
"44700",-1.15377608757044,"none","ts_cep47"
"44701",0.481975845814358,"pdc","ts_cep47"
"44702",-1.84330762848353,"none","ts_cep47"
"44703",-0.273770370696761,"ps","ts_cep47"
"44704",-0.766432565300391,"none","ts_cep47"
"44705",0.929960461623116,"pdc","ts_cep47"
"44706",0.547176038847276,"ppd","ts_cep47"
"44707",0.000514194134693778,"ps","ts_cep47"
"44708",-0.909595188100013,"pdc","ts_cep47"
"44709",0.331981324927051,"none","ts_cep47"
"44710",0.202646708976183,"udi","ts_cep47"
"44711",1.12874554012336,"ppd","ts_cep47"
"44712",1.32099219396269,"prsd","ts_cep47"
"44713",0.942299100840717,"ps","ts_cep47"
"44714",-2.85784527277377,"none","ts_cep47"
"44715",-0.0842072880313625,"ps","ts_cep47"
"44716",0.084652737738329,"none","ts_cep47"
"44717",1.26242199136363,"ps","ts_cep47"
"44718",-1.43555891944955,"none","ts_cep47"
"44719",-0.596819864055434,"none","ts_cep47"
"44720",-2.71594435598513,"none","ts_cep47"
"44721",-0.414908000084815,"none","ts_cep47"
"44722",-0.0832912222525723,"ps","ts_cep47"
"44723",-0.630363650672622,"none","ts_cep47"
"44724",0.861659847385983,"ppd","ts_cep47"
"44725",0.7098181432198,"ps","ts_cep47"
"44726",0.682092009279589,"pdc","ts_cep47"
"44727",0.044132887344512,"none","ts_cep47"
"44728",0.783443815904925,"none","ts_cep47"
"44729",-0.808251092118812,"pc","ts_cep47"
"44730",0.0890255775554102,"ppd","ts_cep47"
"44731",-0.391399365302684,"none","ts_cep47"
"44732",0.0310636754784949,"none","ts_cep47"
"44733",0.66911159180697,"pdc","ts_cep47"
"44734",-0.017690971857251,"ppd","ts_cep47"
"44735",0.550964167130823,"none","ts_cep47"
"44736",0.614900122314594,"none","ts_cep47"
"44737",1.0077205849422,"prsd","ts_cep47"
"44738",0.498078754781912,"none","ts_cep47"
"44739",-0.114180157921114,"ps","ts_cep47"
"44740",1.49292353843383,"ppd","ts_cep47"
"44741",0.0673126915009774,"none","ts_cep47"
"44742",0.190462157862205,"none","ts_cep47"
"44743",-0.796072237258161,"none","ts_cep47"
"44744",-0.693272871609187,"none","ts_cep47"
"44745",-2.84512574992052,"none","ts_cep47"
"44746",1.04148159233752,"none","ts_cep47"
"44747",0.248609277257255,"pdc","ts_cep47"
"44748",0.160949444814293,"ps","ts_cep47"
"44749",-0.811604171061398,"none","ts_cep47"
"44750",-0.807577934388341,"none","ts_cep47"
"44751",-0.280721898653147,"ppd","ts_cep47"
"44752",-0.947584638068029,"none","ts_cep47"
"44753",0.473338137691142,"none","ts_cep47"
"44754",-0.409668024410694,"rn","ts_cep47"
"44755",-0.321919189145846,"pdc","ts_cep47"
"44756",0.327718787046139,"none","ts_cep47"
"44757",-0.535210979451012,"none","ts_cep47"
"44758",-0.301425882958976,"none","ts_cep47"
"44759",-0.170867723825268,"none","ts_cep47"
"44760",-0.211120534297442,"none","ts_cep47"
"44761",-0.986495509645838,"none","ts_cep47"
"44762",1.59964851123109,"pdc","ts_cep47"
"44763",-0.0410909858967304,"none","ts_cep47"
"44764",0.365273659117524,"none","ts_cep47"
"44765",-0.556584910574434,"ppd","ts_cep47"
"44766",-1.03770255568403,"none","ts_cep47"
"44767",-0.0576929556632656,"none","ts_cep47"
"44768",-0.697118044664008,"none","ts_cep47"
"44769",-1.07934640312422,"ppd","ts_cep47"
"44770",-0.697118044664008,"none","ts_cep47"
"44771",-0.0401035399133389,"none","ts_cep47"
"44772",-0.327880870547082,"pdc","ts_cep47"
"44773",-0.0338670693834075,"none","ts_cep47"
"44774",-0.4846313451101,"none","ts_cep47"
"44775",0.625095246967258,"none","ts_cep47"
"44776",-0.0823896105455083,"pdc","ts_cep47"
"44777",-0.0530197472249841,"none","ts_cep47"
"44778",0.653723991751493,"pdc","ts_cep47"
"44779",0.55774809017122,"none","ts_cep47"
"44780",-0.144896148559213,"pdc","ts_cep47"
"44781",-0.325357212858054,"none","ts_cep47"
"44782",0.582993554590881,"none","ts_cep47"
"44783",-1.21502384160563,"udi","ts_cep47"
"44784",0.672817354732297,"pdc","ts_cep47"
"44785",0.531617815887558,"none","ts_cep47"
"44786",-0.223416274671246,"none","ts_cep47"
"44787",-0.0793796614936703,"none","ts_cep47"
"44788",-0.0622360402515683,"none","ts_cep47"
"44789",0.618731162870743,"none","ts_cep47"
"44790",-0.115517944131309,"ps","ts_cep47"
"44791",0.539098143502906,"pdc","ts_cep47"
"44792",0.353019813621129,"none","ts_cep47"
"44793",0.236453362667651,"pdc","ts_cep47"
"44794",0.115522418226046,"rn","ts_cep47"
"44795",1.18964809469547,"ps","ts_cep47"
"44796",-0.318830633833306,"none","ts_cep47"
"44797",0.349225085574082,"none","ts_cep47"
"44798",0.126083206571247,"none","ts_cep47"
"44799",0.00841385285975229,"none","ts_cep47"
"44800",1.17181577548384,"pdc","ts_cep47"
"44801",-0.38827307824085,"none","ts_cep47"
"44802",1.94039391187585,"none","ts_cep47"
"44803",0.491372961287144,"none","ts_cep47"
"44804",-0.501426457006143,"prsd","ts_cep47"
"44805",-0.00495087481744841,"none","ts_cep47"
"44806",-0.765256320519239,"none","ts_cep47"
"44807",1.22719508263301,"pdc","ts_cep47"
"44808",-0.0189683367461605,"none","ts_cep47"
"44809",0.311444782083694,"rn","ts_cep47"
"44810",-0.256267977679366,"none","ts_cep47"
"44811",-0.0925294484344524,"none","ts_cep47"
"44812",-0.439512035072428,"none","ts_cep47"
"44813",0.384692269959918,"none","ts_cep47"
"44814",-0.24001038007915,"none","ts_cep47"
"44815",0.282084878326076,"pc","ts_cep47"
"44816",0.417729624007218,"ps","ts_cep47"
"44817",0.0893744862488794,"none","ts_cep47"
"44818",-0.313695623077821,"none","ts_cep47"
"44819",-3.09032185416467,"ppd","ts_cep47"
"44820",0.0875165449188353,"ppd","ts_cep47"
"44821",0.556682697737205,"pdc","ts_cep47"
"44822",-0.0731338325489522,"none","ts_cep47"
"44823",-0.858445390420094,"pc","ts_cep47"
"44824",0.759536605650439,"pdc","ts_cep47"
"44825",-0.496928219197055,"ppd","ts_cep47"
"44826",0.344372884244812,"none","ts_cep47"
"44827",0.207783375503313,"none","ts_cep47"
"44828",0.49684978333945,"ps","ts_cep47"
"44829",0.154744331831342,"pdc","ts_cep47"
"44830",0.157341908131238,"pdc","ts_cep47"
"44831",-0.577978898718627,"pdc","ts_cep47"
"44832",0.479299866621998,"rn","ts_cep47"
"44833",0.287484324870696,"pc","ts_cep47"
"44834",0.783842831673087,"none","ts_cep47"
"44835",-0.391989465386839,"none","ts_cep47"
"44836",-0.394397153114905,"none","ts_cep47"
"44837",0.951451537764885,"rn","ts_cep47"
"44838",-0.880156297801529,"pc","ts_cep47"
"44839",0.110319176922744,"pdc","ts_cep47"
"44840",0.362440779295269,"none","ts_cep47"
"44841",-0.362405215855723,"none","ts_cep47"
"44842",-0.155073920364129,"ps","ts_cep47"
"44843",1.11525874312941,"rn","ts_cep47"
"44844",-0.163808957313414,"none","ts_cep47"
"44845",-0.235621101788196,"none","ts_cep47"
"44846",1.59264245859806,"ppd","ts_cep47"
"44847",-0.549952266605711,"pdc","ts_cep47"
"44848",0.96270553166063,"ps","ts_cep47"
"44849",0.348635027535901,"none","ts_cep47"
"44850",1.0611232568756,"none","ts_cep47"
"44851",-0.014155067695594,"none","ts_cep47"
"44852",-0.159753423897893,"none","ts_cep47"
"44853",-0.865898144583714,"none","ts_cep47"
"44854",0.33472520612788,"pdc","ts_cep47"
"44855",0.0761052153166661,"none","ts_cep47"
"44856",-1.12483032955427,"none","ts_cep47"
"44857",-0.393258817419977,"none","ts_cep47"
"44858",1.39770512801603,"rn","ts_cep47"
"44859",-0.506917482115781,"none","ts_cep47"
"44860",1.31517731103498,"pdc","ts_cep47"
"44861",-0.367438440084904,"none","ts_cep47"
"44862",0.413666655170837,"none","ts_cep47"
"44863",1.48611379255865,"pdc","ts_cep47"
"44864",1.07935834764251,"none","ts_cep47"
"44865",-0.127547448992058,"none","ts_cep47"
"44866",0.209178532960656,"none","ts_cep47"
"44867",-0.117482007062233,"none","ts_cep47"
"44868",0.0966035453131187,"ps","ts_cep47"
"44869",-0.532539472579782,"none","ts_cep47"
"44870",0.546853517430041,"none","ts_cep47"
"44871",0.38240669233028,"pdc","ts_cep47"
"44872",0.0950557646416648,"rn","ts_cep47"
"44873",0.362947932484218,"ps","ts_cep47"
"44874",0.31713195894788,"none","ts_cep47"
"44875",-1.13012578788276,"none","ts_cep47"
"44876",-1.00467710621009,"pdc","ts_cep47"
"44877",0.0715201419796514,"ppd","ts_cep47"
"44878",0.168684618786841,"none","ts_cep47"
"44879",0.303571137017702,"none","ts_cep47"
"44880",0.593605640208285,"none","ts_cep47"
"44881",-0.204055913041268,"none","ts_cep47"
"44882",0.635710667339796,"pdc","ts_cep47"
"44883",-0.241541137955388,"pdc","ts_cep47"
"44884",-0.137522414834792,"none","ts_cep47"
"44885",-0.345432684358273,"none","ts_cep47"
"44886",-0.139501612446758,"none","ts_cep47"
"44887",0.922466281175251,"pc","ts_cep47"
"44888",0.084907885450646,"ps","ts_cep47"
"44889",-0.0309365480487618,"pdc","ts_cep47"
"44890",0.670490227460397,"udi","ts_cep47"
"44891",-0.271064928106503,"ps","ts_cep47"
"44892",-1.46016656662533,"pdc","ts_cep47"
"44893",-0.446669300193266,"none","ts_cep47"
"44894",0.552006411656747,"none","ts_cep47"
"44895",0.244450668175338,"none","ts_cep47"
"44896",-0.119697365174088,"none","ts_cep47"
"44897",0.0749380364087849,"pdc","ts_cep47"
"44898",0.560282222401799,"ps","ts_cep47"
"44899",0.199885707954078,"rn","ts_cep47"
"44900",-0.0414378565358734,"none","ts_cep47"
"44901",-1.2497300759452,"none","ts_cep47"
"44902",-0.442068267751064,"none","ts_cep47"
"44903",-0.145579430734325,"none","ts_cep47"
"44904",0.240894344711313,"none","ts_cep47"
"44905",-0.193136382580354,"none","ts_cep47"
"44906",-0.251902251208619,"ps","ts_cep47"
"44907",-0.196788203183379,"pdc","ts_cep47"
"44908",-0.561001678322807,"udi","ts_cep47"
"44909",-1.32558234685101,"none","ts_cep47"
"44910",1.05752799983916,"none","ts_cep47"
"44911",-0.638212724232293,"rn","ts_cep47"
"44912",-0.545971102315557,"pdc","ts_cep47"
"44913",0.856068999199244,"pdc","ts_cep47"
"44914",0.0503216459410447,"ps","ts_cep47"
"44915",-1.23289981753769,"ps","ts_cep47"
"44916",0.314059998447172,"rn","ts_cep47"
"44917",1.05398840704276,"rn","ts_cep47"
"44918",0.727452754105238,"none","ts_cep47"
"44919",0.532536823157139,"ppd","ts_cep47"
"44920",1.10260569810344,"none","ts_cep47"
"44921",-1.05678388855314,"ps","ts_cep47"
"44922",1.43067841617818,"none","ts_cep47"
"44923",-1.09856694393169,"none","ts_cep47"
"44924",1.26935147629527,"none","ts_cep47"
"44925",-0.407881689368913,"pdc","ts_cep47"
"44926",0.553346420423633,"pdc","ts_cep47"
"44927",-0.444906263404415,"none","ts_cep47"
"44928",-0.342728296969515,"none","ts_cep47"
"44929",-0.830808014919007,"none","ts_cep47"
"44930",1.06327477456176,"none","ts_cep47"
"44931",-0.637803654645838,"none","ts_cep47"
"44932",0.0821682515627217,"none","ts_cep47"
"44933",-0.0771580542321632,"none","ts_cep47"
"44934",0.0502929856193975,"ppd","ts_cep47"
"44935",-0.546013076865501,"rn","ts_cep47"
"44936",0.728793746817496,"pdc","ts_cep47"
"44937",-0.277429362892524,"none","ts_cep47"
